date,state,fips,cases,deaths
2/20/2021,Kansas,20,294010,4614
2/21/2021,Kansas,20,294010,4614
2/22/2021,Kansas,20,294873,4643
2/23/2021,Kansas,20,294885,4643
2/24/2021,Kansas,20,295991,4724
2/25/2021,Kansas,20,296047,4724
2/26/2021,Kansas,20,296798,4735
2/27/2021,Kansas,20,296798,4735
2/28/2021,Kansas,20,296798,4735
3/1/2021,Kansas,20,297436,4743
3/2/2021,Kansas,20,297460,4743
3/3/2021,Kansas,20,298178,4816
3/4/2021,Kansas,20,298218,4816
3/5/2021,Kansas,20,298897,4812
3/6/2021,Kansas,20,298900,4812
3/7/2021,Kansas,20,298900,4812
3/8/2021,Kansas,20,299503,4816
3/9/2021,Kansas,20,299523,4816
3/10/2021,Kansas,20,300261,4851
3/11/2021,Kansas,20,300302,4851
3/12/2021,Kansas,20,300698,4824
3/13/2021,Kansas,20,300702,4824
3/14/2021,Kansas,20,300702,4824
3/15/2021,Kansas,20,301134,4835
3/16/2021,Kansas,20,301170,4835
3/17/2021,Kansas,20,301763,4837
3/18/2021,Kansas,20,301786,4837
3/19/2021,Kansas,20,302223,4842
3/20/2021,Kansas,20,302223,4842
3/21/2021,Kansas,20,302223,4842
3/22/2021,Kansas,20,302602,4850
3/23/2021,Kansas,20,302665,4850
3/24/2021,Kansas,20,303211,4881
3/25/2021,Kansas,20,303267,4881
3/26/2021,Kansas,20,303710,4891
3/27/2021,Kansas,20,303710,4891
3/28/2021,Kansas,20,303710,4891
3/29/2021,Kansas,20,304143,4902
3/30/2021,Kansas,20,304179,4902
3/31/2021,Kansas,20,304657,4913
4/1/2021,Kansas,20,304685,4913
4/2/2021,Kansas,20,305137,4932
4/3/2021,Kansas,20,305137,4932
4/4/2021,Kansas,20,305137,4932
4/5/2021,Kansas,20,305489,4927
4/6/2021,Kansas,20,305508,4927
4/7/2021,Kansas,20,306077,4932
4/8/2021,Kansas,20,306099,4932
4/9/2021,Kansas,20,306518,4938
4/10/2021,Kansas,20,306518,4938
4/11/2021,Kansas,20,306518,4938
4/12/2021,Kansas,20,306998,4930
4/13/2021,Kansas,20,306998,4930
4/14/2021,Kansas,20,307622,4944
4/15/2021,Kansas,20,307634,4944
4/16/2021,Kansas,20,308124,4953
4/17/2021,Kansas,20,308119,4953
4/18/2021,Kansas,20,308119,5001
4/19/2021,Kansas,20,308518,5005
4/20/2021,Kansas,20,308488,4998
4/21/2021,Kansas,20,309061,5002
4/22/2021,Kansas,20,309069,5002
4/23/2021,Kansas,20,309544,5009
4/24/2021,Kansas,20,309544,5009
4/25/2021,Kansas,20,309544,5009
4/26/2021,Kansas,20,310013,5010
4/27/2021,Kansas,20,310014,5010
4/28/2021,Kansas,20,310641,5021
4/29/2021,Kansas,20,310650,5021
3/6/2020,Kentucky,21,1,0
3/7/2020,Kentucky,21,1,0
3/8/2020,Kentucky,21,4,0
3/9/2020,Kentucky,21,5,0
3/10/2020,Kentucky,21,7,0
3/11/2020,Kentucky,21,7,0
3/12/2020,Kentucky,21,11,0
3/13/2020,Kentucky,21,11,0
3/14/2020,Kentucky,21,18,0
3/15/2020,Kentucky,21,21,0
3/16/2020,Kentucky,21,22,1
3/17/2020,Kentucky,21,26,1
3/18/2020,Kentucky,21,35,1
3/19/2020,Kentucky,21,47,2
3/20/2020,Kentucky,21,63,2
3/21/2020,Kentucky,21,84,3
3/22/2020,Kentucky,21,103,3
3/23/2020,Kentucky,21,124,3
3/24/2020,Kentucky,21,157,3
3/25/2020,Kentucky,21,198,5
3/26/2020,Kentucky,21,248,5
3/27/2020,Kentucky,21,302,8
3/28/2020,Kentucky,21,394,9
3/29/2020,Kentucky,21,439,9
3/30/2020,Kentucky,21,480,11
3/31/2020,Kentucky,21,590,18
4/1/2020,Kentucky,21,674,20
4/2/2020,Kentucky,21,747,34
4/3/2020,Kentucky,21,762,34
4/4/2020,Kentucky,21,909,40
4/5/2020,Kentucky,21,1048,44
4/6/2020,Kentucky,21,1057,52
4/7/2020,Kentucky,21,1289,66
4/8/2020,Kentucky,21,1393,73
4/9/2020,Kentucky,21,1525,84
4/10/2020,Kentucky,21,1702,90
4/11/2020,Kentucky,21,1851,94
4/12/2020,Kentucky,21,1963,98
4/13/2020,Kentucky,21,2048,106
4/14/2020,Kentucky,21,2210,115
4/15/2020,Kentucky,21,2295,124
4/16/2020,Kentucky,21,2429,131
4/17/2020,Kentucky,21,2522,140
4/18/2020,Kentucky,21,2707,145
4/19/2020,Kentucky,21,2960,149
4/20/2020,Kentucky,21,3050,155
4/21/2020,Kentucky,21,3193,172
4/22/2020,Kentucky,21,3373,185
4/23/2020,Kentucky,21,3548,194
4/24/2020,Kentucky,21,3779,203
4/25/2020,Kentucky,21,3905,208
4/26/2020,Kentucky,21,4074,211
4/27/2020,Kentucky,21,4146,216
4/28/2020,Kentucky,21,4375,231
4/29/2020,Kentucky,21,4538,235
4/30/2020,Kentucky,21,4708,240
5/1/2020,Kentucky,21,4879,248
5/2/2020,Kentucky,21,4881,252
5/3/2020,Kentucky,21,5223,256
5/4/2020,Kentucky,21,5370,267
5/5/2020,Kentucky,21,5822,278
5/6/2020,Kentucky,21,5946,286
5/7/2020,Kentucky,21,6173,302
5/8/2020,Kentucky,21,6298,304
5/9/2020,Kentucky,21,6469,312
5/10/2020,Kentucky,21,6486,312
5/11/2020,Kentucky,21,6710,325
5/12/2020,Kentucky,21,7003,333
5/13/2020,Kentucky,21,7102,334
5/14/2020,Kentucky,21,7397,341
5/15/2020,Kentucky,21,7578,343
5/16/2020,Kentucky,21,7773,346
5/17/2020,Kentucky,21,7793,346
5/18/2020,Kentucky,21,8041,354
5/19/2020,Kentucky,21,8205,369
5/20/2020,Kentucky,21,8336,381
5/21/2020,Kentucky,21,8475,393
5/22/2020,Kentucky,21,8688,398
5/23/2020,Kentucky,21,8812,399
5/24/2020,Kentucky,21,8842,399
5/25/2020,Kentucky,21,8899,403
5/26/2020,Kentucky,21,9175,407
5/27/2020,Kentucky,21,9313,420
5/28/2020,Kentucky,21,9510,424
5/29/2020,Kentucky,21,9688,434
5/30/2020,Kentucky,21,9887,441
5/31/2020,Kentucky,21,9937,441
6/1/2020,Kentucky,21,10150,445
6/2/2020,Kentucky,21,10287,451
6/3/2020,Kentucky,21,10485,458
6/4/2020,Kentucky,21,10781,469
6/5/2020,Kentucky,21,11051,476
6/6/2020,Kentucky,21,11359,480
6/7/2020,Kentucky,21,11393,481
6/8/2020,Kentucky,21,11701,487
6/9/2020,Kentucky,21,11891,494
6/10/2020,Kentucky,21,12029,498
6/11/2020,Kentucky,21,12128,513
6/12/2020,Kentucky,21,12352,525
6/13/2020,Kentucky,21,12605,527
6/14/2020,Kentucky,21,12652,527
6/15/2020,Kentucky,21,12863,524
6/16/2020,Kentucky,21,12899,530
6/17/2020,Kentucky,21,13190,536
6/18/2020,Kentucky,21,13391,540
6/19/2020,Kentucky,21,13629,542
6/20/2020,Kentucky,21,13800,542
6/21/2020,Kentucky,21,13919,544
6/22/2020,Kentucky,21,14073,549
6/23/2020,Kentucky,21,14323,559
6/24/2020,Kentucky,21,14522,561
6/25/2020,Kentucky,21,14793,569
6/26/2020,Kentucky,21,15033,575
6/27/2020,Kentucky,21,15337,575
6/28/2020,Kentucky,21,15480,577
6/29/2020,Kentucky,21,15657,584
6/30/2020,Kentucky,21,15916,588
7/1/2020,Kentucky,21,16114,597
7/2/2020,Kentucky,21,16370,605
7/3/2020,Kentucky,21,16655,608
7/4/2020,Kentucky,21,16709,608
7/5/2020,Kentucky,21,16712,608
7/6/2020,Kentucky,21,17464,621
7/7/2020,Kentucky,21,17820,630
7/8/2020,Kentucky,21,18204,634
7/9/2020,Kentucky,21,18576,640
7/10/2020,Kentucky,21,19076,647
7/11/2020,Kentucky,21,19530,647
7/12/2020,Kentucky,21,19762,649
7/13/2020,Kentucky,21,20127,656
7/14/2020,Kentucky,21,20702,665
7/15/2020,Kentucky,21,21148,668
7/16/2020,Kentucky,21,21617,675
7/17/2020,Kentucky,21,22162,687
7/18/2020,Kentucky,21,22750,688
7/19/2020,Kentucky,21,23600,691
7/20/2020,Kentucky,21,23978,694
7/21/2020,Kentucky,21,24638,695
7/22/2020,Kentucky,21,25169,700
7/23/2020,Kentucky,21,25828,706
7/24/2020,Kentucky,21,26628,715
7/25/2020,Kentucky,21,27395,717
7/26/2020,Kentucky,21,27682,718
7/27/2020,Kentucky,21,28250,726
7/28/2020,Kentucky,21,28876,735
7/29/2020,Kentucky,21,29479,746
7/30/2020,Kentucky,21,30132,748
7/31/2020,Kentucky,21,30981,753
8/1/2020,Kentucky,21,31612,758
8/2/2020,Kentucky,21,31966,759
8/3/2020,Kentucky,21,32500,762
8/4/2020,Kentucky,21,33209,769
8/5/2020,Kentucky,21,33823,771
8/6/2020,Kentucky,21,34435,780
8/7/2020,Kentucky,21,35147,785
8/8/2020,Kentucky,21,35986,790
8/9/2020,Kentucky,21,36316,790
8/10/2020,Kentucky,21,36739,794
8/11/2020,Kentucky,21,37437,803
8/12/2020,Kentucky,21,38546,809
8/13/2020,Kentucky,21,39306,817
8/14/2020,Kentucky,21,40012,822
8/15/2020,Kentucky,21,40677,829
8/16/2020,Kentucky,21,40883,832
8/17/2020,Kentucky,21,41610,839
8/18/2020,Kentucky,21,42270,858
8/19/2020,Kentucky,21,42958,866
8/20/2020,Kentucky,21,43700,881
8/21/2020,Kentucky,21,44432,887
8/22/2020,Kentucky,21,45225,899
8/23/2020,Kentucky,21,45401,901
8/24/2020,Kentucky,21,46057,909
8/25/2020,Kentucky,21,46798,918
8/26/2020,Kentucky,21,47542,927
8/27/2020,Kentucky,21,48322,937
8/28/2020,Kentucky,21,48937,945
8/29/2020,Kentucky,21,49914,951
8/30/2020,Kentucky,21,50170,955
8/31/2020,Kentucky,21,50884,965
9/1/2020,Kentucky,21,51762,983
9/2/2020,Kentucky,21,52704,1008
9/3/2020,Kentucky,21,54067,1021
9/4/2020,Kentucky,21,55500,1028
9/5/2020,Kentucky,21,56016,1033
9/6/2020,Kentucky,21,56172,1035
9/7/2020,Kentucky,21,56545,1036
9/8/2020,Kentucky,21,56877,1039
9/9/2020,Kentucky,21,57518,1058
9/10/2020,Kentucky,21,58452,1073
9/11/2020,Kentucky,21,59349,1087
9/12/2020,Kentucky,21,60187,1099
9/13/2020,Kentucky,21,60607,1102
9/14/2020,Kentucky,21,61182,1105
9/15/2020,Kentucky,21,61986,1112
9/16/2020,Kentucky,21,62723,1118
9/17/2020,Kentucky,21,63412,1127
9/18/2020,Kentucky,21,64155,1132
9/19/2020,Kentucky,21,65068,1137
9/20/2020,Kentucky,21,65413,1139
9/21/2020,Kentucky,21,65905,1141
9/22/2020,Kentucky,21,66624,1148
9/23/2020,Kentucky,21,67590,1161
9/24/2020,Kentucky,21,68230,1166
9/25/2020,Kentucky,21,69150,1179
9/26/2020,Kentucky,21,70038,1185
9/27/2020,Kentucky,21,70385,1189
9/28/2020,Kentucky,21,71003,1195
9/29/2020,Kentucky,21,71921,1205
9/30/2020,Kentucky,21,72830,1208
10/1/2020,Kentucky,21,73619,1225
10/2/2020,Kentucky,21,74566,1232
10/3/2020,Kentucky,21,75576,1239
10/4/2020,Kentucky,21,76086,1242
10/5/2020,Kentucky,21,76787,1248
10/6/2020,Kentucky,21,77741,1255
10/7/2020,Kentucky,21,78669,1261
10/8/2020,Kentucky,21,79550,1272
10/9/2020,Kentucky,21,80633,1283
10/10/2020,Kentucky,21,81630,1293
10/11/2020,Kentucky,21,82358,1295
10/12/2020,Kentucky,21,83074,1300
10/13/2020,Kentucky,21,83967,1318
10/14/2020,Kentucky,21,85278,1325
10/15/2020,Kentucky,21,86410,1341
10/16/2020,Kentucky,21,87764,1349
10/17/2020,Kentucky,21,88823,1363
10/18/2020,Kentucky,21,89538,1372
10/19/2020,Kentucky,21,90443,1381
10/20/2020,Kentucky,21,91731,1403
10/21/2020,Kentucky,21,93110,1424
10/22/2020,Kentucky,21,94582,1439
10/23/2020,Kentucky,21,96043,1462
10/24/2020,Kentucky,21,97501,1469
10/25/2020,Kentucky,21,98730,1472
10/26/2020,Kentucky,21,99965,1480
10/27/2020,Kentucky,21,101700,1493
10/28/2020,Kentucky,21,103685,1509
10/29/2020,Kentucky,21,105517,1524
10/30/2020,Kentucky,21,107620,1543
10/31/2020,Kentucky,21,109244,1551
11/1/2020,Kentucky,21,110600,1554
11/2/2020,Kentucky,21,111816,1565
11/3/2020,Kentucky,21,113457,1578
11/4/2020,Kentucky,21,115426,1593
11/5/2020,Kentucky,21,117654,1611
11/6/2020,Kentucky,21,119952,1621
11/7/2020,Kentucky,21,122021,1640
11/8/2020,Kentucky,21,123195,1641
11/9/2020,Kentucky,21,125332,1655
11/10/2020,Kentucky,21,127472,1674
11/11/2020,Kentucky,21,130308,1689
11/12/2020,Kentucky,21,132686,1702
11/13/2020,Kentucky,21,135855,1729
11/14/2020,Kentucky,21,138854,1739
11/15/2020,Kentucky,21,140267,1742
11/16/2020,Kentucky,21,142277,1750
11/17/2020,Kentucky,21,145220,1787
11/18/2020,Kentucky,21,148069,1816
11/19/2020,Kentucky,21,151706,1843
11/20/2020,Kentucky,21,155625,1862
11/21/2020,Kentucky,21,159035,1886
11/22/2020,Kentucky,21,161222,1887
11/23/2020,Kentucky,21,163767,1906
11/24/2020,Kentucky,21,166478,1938
11/25/2020,Kentucky,21,169822,1975
11/26/2020,Kentucky,21,170081,1983
11/27/2020,Kentucky,21,174684,2009
11/28/2020,Kentucky,21,177453,2028
11/29/2020,Kentucky,21,180164,2039
11/30/2020,Kentucky,21,183255,2065
12/1/2020,Kentucky,21,187285,2097
12/2/2020,Kentucky,21,191067,2124
12/3/2020,Kentucky,21,194851,2185
12/4/2020,Kentucky,21,198506,2216
12/5/2020,Kentucky,21,202135,2241
12/6/2020,Kentucky,21,204772,2250
12/7/2020,Kentucky,21,207043,2276
12/8/2020,Kentucky,21,210232,2328
12/9/2020,Kentucky,21,212997,2359
12/10/2020,Kentucky,21,217112,2387
12/11/2020,Kentucky,21,220898,2416
12/12/2020,Kentucky,21,224155,2446
12/13/2020,Kentucky,21,226604,2453
12/14/2020,Kentucky,21,228668,2472
12/15/2020,Kentucky,21,231287,2499
12/16/2020,Kentucky,21,234207,2529
12/17/2020,Kentucky,21,237160,2575
12/18/2020,Kentucky,21,240345,2618
12/19/2020,Kentucky,21,243047,2637
12/20/2020,Kentucky,21,244784,2665
12/21/2020,Kentucky,21,247243,2701
12/22/2020,Kentucky,21,250089,2739
12/23/2020,Kentucky,21,252978,2774
12/24/2020,Kentucky,21,253437,2780
12/25/2020,Kentucky,21,253824,2782
12/26/2020,Kentucky,21,257453,2821
12/27/2020,Kentucky,21,258820,2845
12/28/2020,Kentucky,21,261009,2871
12/29/2020,Kentucky,21,264150,2903
12/30/2020,Kentucky,21,267990,2943
12/31/2020,Kentucky,21,268828,2956
1/1/2021,Kentucky,21,269470,2956
1/2/2021,Kentucky,21,275803,2999
1/3/2021,Kentucky,21,278478,3013
1/4/2021,Kentucky,21,282097,3067
1/5/2021,Kentucky,21,284545,3093
1/6/2021,Kentucky,21,289992,3135
1/7/2021,Kentucky,21,294951,3161
1/8/2021,Kentucky,21,299476,3194
1/9/2021,Kentucky,21,303769,3214
1/10/2021,Kentucky,21,306823,3224
1/11/2021,Kentucky,21,309414,3247
1/12/2021,Kentucky,21,312316,3284
1/13/2021,Kentucky,21,316673,3324
1/14/2021,Kentucky,21,320466,3373
1/15/2021,Kentucky,21,324505,3395
1/16/2021,Kentucky,21,327538,3420
1/17/2021,Kentucky,21,329816,3428
1/18/2021,Kentucky,21,331982,3462
1/19/2021,Kentucky,21,334347,3489
1/20/2021,Kentucky,21,337788,3540
1/21/2021,Kentucky,21,341343,3584
1/22/2021,Kentucky,21,344565,3626
1/23/2021,Kentucky,21,348040,3657
1/24/2021,Kentucky,21,349194,3687
1/25/2021,Kentucky,21,351462,3730
1/26/2021,Kentucky,21,354191,3769
1/27/2021,Kentucky,21,356837,3805
1/28/2021,Kentucky,21,359978,3863
1/29/2021,Kentucky,21,362123,3910
1/30/2021,Kentucky,21,365016,3967
1/31/2021,Kentucky,21,366857,3977
2/1/2021,Kentucky,21,368623,3995
2/2/2021,Kentucky,21,370943,4028
2/3/2021,Kentucky,21,372774,4067
2/4/2021,Kentucky,21,375851,4117
2/5/2021,Kentucky,21,378276,4149
2/6/2021,Kentucky,21,380166,4202
2/7/2021,Kentucky,21,381271,4224
2/8/2021,Kentucky,21,382743,4276
2/9/2021,Kentucky,21,384958,4304
2/10/2021,Kentucky,21,387043,4339
2/11/2021,Kentucky,21,388867,4375
2/12/2021,Kentucky,21,390634,4420
2/13/2021,Kentucky,21,391449,4441
2/14/2021,Kentucky,21,392990,4447
2/15/2021,Kentucky,21,393775,4464
2/16/2021,Kentucky,21,394829,4491
2/17/2021,Kentucky,21,395766,4511
2/18/2021,Kentucky,21,396800,4539
2/19/2021,Kentucky,21,398665,4562
2/20/2021,Kentucky,21,400011,4585
2/21/2021,Kentucky,21,400952,4604
2/22/2021,Kentucky,21,401579,4619
2/23/2021,Kentucky,21,402943,4636
2/24/2021,Kentucky,21,404242,4686
2/25/2021,Kentucky,21,405637,4722
2/26/2021,Kentucky,21,406795,4746
2/27/2021,Kentucky,21,407745,4776
2/28/2021,Kentucky,21,408392,4786
3/1/2021,Kentucky,21,408854,4802
3/2/2021,Kentucky,21,409843,4822
3/3/2021,Kentucky,21,410874,4853
3/4/2021,Kentucky,21,411928,4886
3/5/2021,Kentucky,21,412863,4912
3/6/2021,Kentucky,21,413684,4952
3/7/2021,Kentucky,21,414200,4962
3/8/2021,Kentucky,21,414550,4970
3/9/2021,Kentucky,21,415393,5001
3/10/2021,Kentucky,21,416402,5026
3/11/2021,Kentucky,21,417631,5052
3/12/2021,Kentucky,21,418540,5080
3/13/2021,Kentucky,21,419195,5113
3/14/2021,Kentucky,21,419578,5123
3/15/2021,Kentucky,21,420010,5147
3/16/2021,Kentucky,21,420889,5166
3/17/2021,Kentucky,21,421780,5197
3/18/2021,Kentucky,21,422546,5524
3/19/2021,Kentucky,21,423499,5744
3/20/2021,Kentucky,21,423989,5777
3/21/2021,Kentucky,21,424272,5793
3/22/2021,Kentucky,21,424716,5847
3/23/2021,Kentucky,21,425592,5864
3/24/2021,Kentucky,21,426210,5911
3/25/2021,Kentucky,21,427004,6004
3/26/2021,Kentucky,21,427650,6041
3/27/2021,Kentucky,21,428107,6053
3/28/2021,Kentucky,21,428419,6062
3/29/2021,Kentucky,21,428835,6104
3/30/2021,Kentucky,21,429501,6126
3/31/2021,Kentucky,21,430116,6151
4/1/2021,Kentucky,21,431160,6172
4/2/2021,Kentucky,21,431785,6192
4/3/2021,Kentucky,21,432287,6210
4/4/2021,Kentucky,21,432344,6210
4/5/2021,Kentucky,21,432851,6267
4/6/2021,Kentucky,21,433269,6278
4/7/2021,Kentucky,21,434238,6295
4/8/2021,Kentucky,21,434897,6314
4/9/2021,Kentucky,21,435601,6328
4/10/2021,Kentucky,21,435930,6344
4/11/2021,Kentucky,21,436395,6350
4/12/2021,Kentucky,21,436825,6355
4/13/2021,Kentucky,21,437685,6358
4/14/2021,Kentucky,21,438463,6380
4/15/2021,Kentucky,21,439200,6405
4/16/2021,Kentucky,21,439898,6415
4/17/2021,Kentucky,21,440422,6427
4/18/2021,Kentucky,21,440669,6435
4/19/2021,Kentucky,21,441014,6442
4/20/2021,Kentucky,21,441580,6454
4/21/2021,Kentucky,21,442294,6469
4/22/2021,Kentucky,21,442918,6494
4/23/2021,Kentucky,21,443504,6517
4/24/2021,Kentucky,21,443955,6544
4/25/2021,Kentucky,21,444211,6557
4/26/2021,Kentucky,21,444547,6575
4/27/2021,Kentucky,21,445266,6595
4/28/2021,Kentucky,21,445990,6602
4/29/2021,Kentucky,21,446773,6612
3/9/2020,Louisiana,22,1,0
3/10/2020,Louisiana,22,6,0
3/11/2020,Louisiana,22,13,0
3/12/2020,Louisiana,22,14,0
3/13/2020,Louisiana,22,36,0
3/14/2020,Louisiana,22,77,1
3/15/2020,Louisiana,22,103,2
3/16/2020,Louisiana,22,137,3
3/17/2020,Louisiana,22,196,5
3/18/2020,Louisiana,22,280,7
3/19/2020,Louisiana,22,392,10
3/20/2020,Louisiana,22,537,10
3/21/2020,Louisiana,22,763,16
3/22/2020,Louisiana,22,837,20
3/23/2020,Louisiana,22,1172,34
3/24/2020,Louisiana,22,1388,46
3/25/2020,Louisiana,22,1795,65
3/26/2020,Louisiana,22,2305,83
3/27/2020,Louisiana,22,2746,119
3/28/2020,Louisiana,22,3315,137
3/29/2020,Louisiana,22,3539,153
3/30/2020,Louisiana,22,4024,186
3/31/2020,Louisiana,22,5237,240
4/1/2020,Louisiana,22,6424,275
4/2/2020,Louisiana,22,9152,310
4/3/2020,Louisiana,22,10299,370
4/4/2020,Louisiana,22,12500,412
4/5/2020,Louisiana,22,13014,477
4/6/2020,Louisiana,22,14867,512
4/7/2020,Louisiana,22,16284,582
4/8/2020,Louisiana,22,17030,652
4/9/2020,Louisiana,22,18283,702
4/10/2020,Louisiana,22,19253,755
4/11/2020,Louisiana,22,20014,806
4/12/2020,Louisiana,22,20595,840
4/13/2020,Louisiana,22,21016,884
4/14/2020,Louisiana,22,21518,1013
4/15/2020,Louisiana,22,21951,1103
4/16/2020,Louisiana,22,22532,1156
4/17/2020,Louisiana,22,23118,1213
4/18/2020,Louisiana,22,23580,1267
4/19/2020,Louisiana,22,23928,1296
4/20/2020,Louisiana,22,24523,1328
4/21/2020,Louisiana,22,24854,1405
4/22/2020,Louisiana,22,25317,1532
4/23/2020,Louisiana,22,25798,1599
4/24/2020,Louisiana,22,26199,1660
4/25/2020,Louisiana,22,26571,1703
4/26/2020,Louisiana,22,26832,1729
4/27/2020,Louisiana,22,27111,1740
4/28/2020,Louisiana,22,27329,1801
4/29/2020,Louisiana,22,27703,1845
4/30/2020,Louisiana,22,28044,1905
5/1/2020,Louisiana,22,28754,1970
5/2/2020,Louisiana,22,29183,1993
5/3/2020,Louisiana,22,29383,2012
5/4/2020,Louisiana,22,29746,2064
5/5/2020,Louisiana,22,30069,2115
5/6/2020,Louisiana,22,30472,2167
5/7/2020,Louisiana,22,30725,2208
5/8/2020,Louisiana,22,30928,2227
5/9/2020,Louisiana,22,31490,2267
5/10/2020,Louisiana,22,31673,2286
5/11/2020,Louisiana,22,31881,2308
5/12/2020,Louisiana,22,32116,2347
5/13/2020,Louisiana,22,32728,2381
5/14/2020,Louisiana,22,33555,2417
5/15/2020,Louisiana,22,33903,2448
5/16/2020,Louisiana,22,34183,2479
5/17/2020,Louisiana,22,34498,2491
5/18/2020,Louisiana,22,34832,2563
5/19/2020,Louisiana,22,35161,2581
5/20/2020,Louisiana,22,35439,2608
5/21/2020,Louisiana,22,36627,2629
5/22/2020,Louisiana,22,37048,2669
5/23/2020,Louisiana,22,37165,2683
5/24/2020,Louisiana,22,37293,2690
5/25/2020,Louisiana,22,37916,2690
5/26/2020,Louisiana,22,38252,2701
5/27/2020,Louisiana,22,38694,2722
5/28/2020,Louisiana,22,38907,2740
5/29/2020,Louisiana,22,38907,2766
5/30/2020,Louisiana,22,39682,2785
5/31/2020,Louisiana,22,40021,2791
6/1/2020,Louisiana,22,40452,2801
6/2/2020,Louisiana,22,40857,2835
6/3/2020,Louisiana,22,41244,2870
6/4/2020,Louisiana,22,41673,2883
6/5/2020,Louisiana,22,42100,2912
6/6/2020,Louisiana,22,42597,2925
6/7/2020,Louisiana,22,42927,2936
6/8/2020,Louisiana,22,43163,2944
6/9/2020,Louisiana,22,43725,2957
6/10/2020,Louisiana,22,44143,2968
6/11/2020,Louisiana,22,44585,2987
6/12/2020,Louisiana,22,45108,2996
6/13/2020,Louisiana,22,46396,3004
6/14/2020,Louisiana,22,46732,3014
6/15/2020,Louisiana,22,47284,3018
6/16/2020,Louisiana,22,47818,3042
6/17/2020,Louisiana,22,48746,3062
6/18/2020,Louisiana,22,49506,3069
6/19/2020,Louisiana,22,48627,3084
6/20/2020,Louisiana,22,49497,3104
6/21/2020,Louisiana,22,49890,3105
6/22/2020,Louisiana,22,50352,3117
6/23/2020,Louisiana,22,51708,3134
6/24/2020,Louisiana,22,52590,3152
6/25/2020,Louisiana,22,53528,3164
6/26/2020,Louisiana,22,54882,3190
6/27/2020,Louisiana,22,54882,3190
6/28/2020,Louisiana,22,56349,3199
6/29/2020,Louisiana,22,57189,3199
6/30/2020,Louisiana,22,58203,3221
7/1/2020,Louisiana,22,60286,3238
7/2/2020,Louisiana,22,61669,3255
7/3/2020,Louisiana,22,63397,3278
7/4/2020,Louisiana,22,63397,3278
7/5/2020,Louisiana,22,65334,3288
7/6/2020,Louisiana,22,66435,3296
7/7/2020,Louisiana,22,68371,3319
7/8/2020,Louisiana,22,70259,3339
7/9/2020,Louisiana,22,72102,3355
7/10/2020,Louisiana,22,74744,3380
7/11/2020,Louisiana,22,76911,3403
7/12/2020,Louisiana,22,78230,3416
7/13/2020,Louisiana,22,79935,3423
7/14/2020,Louisiana,22,82150,3445
7/15/2020,Louisiana,22,84241,3461
7/16/2020,Louisiana,22,86521,3485
7/17/2020,Louisiana,22,88700,3509
7/18/2020,Louisiana,22,88700,3509
7/19/2020,Louisiana,22,91816,3543
7/20/2020,Louisiana,22,95002,3572
7/21/2020,Louisiana,22,96693,3608
7/22/2020,Louisiana,22,99466,3670
7/23/2020,Louisiana,22,101762,3686
7/24/2020,Louisiana,22,103846,3715
7/25/2020,Louisiana,22,103846,3715
7/26/2020,Louisiana,22,107686,3763
7/27/2020,Louisiana,22,110029,3786
7/28/2020,Louisiana,22,111150,3812
7/29/2020,Louisiana,22,112887,3883
7/30/2020,Louisiana,22,114595,3925
7/31/2020,Louisiana,22,116394,3949
8/1/2020,Louisiana,22,116394,3949
8/2/2020,Louisiana,22,119861,4007
8/3/2020,Louisiana,22,120960,4024
8/4/2020,Louisiana,22,124575,4051
8/5/2020,Louisiana,22,126061,4096
8/6/2020,Louisiana,22,127364,4146
8/7/2020,Louisiana,22,128864,4207
8/8/2020,Louisiana,22,128864,4207
8/9/2020,Louisiana,22,131517,4263
8/10/2020,Louisiana,22,132079,4287
8/11/2020,Louisiana,22,133243,4313
8/12/2020,Louisiana,22,134427,4361
8/13/2020,Louisiana,22,135562,4402
8/14/2020,Louisiana,22,136860,4430
8/15/2020,Louisiana,22,136860,4430
8/16/2020,Louisiana,22,138041,4507
8/17/2020,Louisiana,22,138608,4526
8/18/2020,Louisiana,22,139248,4554
8/19/2020,Louisiana,22,140044,4609
8/20/2020,Louisiana,22,140962,4637
8/21/2020,Louisiana,22,141861,4687
8/22/2020,Louisiana,22,141861,4687
8/23/2020,Louisiana,22,143084,4746
8/24/2020,Louisiana,22,143707,4764
8/25/2020,Louisiana,22,144257,4797
8/26/2020,Louisiana,22,145661,4851
8/27/2020,Louisiana,22,146338,4874
8/28/2020,Louisiana,22,146944,4904
8/29/2020,Louisiana,22,146944,4904
8/30/2020,Louisiana,22,148568,4931
8/31/2020,Louisiana,22,148894,4950
9/1/2020,Louisiana,22,149583,4984
9/2/2020,Louisiana,22,150734,5004
9/3/2020,Louisiana,22,151547,5021
9/4/2020,Louisiana,22,152369,5035
9/5/2020,Louisiana,22,152369,5035
9/6/2020,Louisiana,22,153764,5093
9/7/2020,Louisiana,22,154073,5105
9/8/2020,Louisiana,22,154329,5118
9/9/2020,Louisiana,22,155890,5140
9/10/2020,Louisiana,22,156354,5161
9/11/2020,Louisiana,22,157109,5202
9/12/2020,Louisiana,22,157109,5202
9/13/2020,Louisiana,22,158390,5235
9/14/2020,Louisiana,22,158882,5252
9/15/2020,Louisiana,22,159253,5278
9/16/2020,Louisiana,22,159865,5294
